,County,Town,WellNO,Latitude,Latitude_X,Latitude_Y,Longitude,Longitude_,Longitude1,llmethod,Elev,TOC,Well_Depth,Bedrock_We,Elev_1,GW_Depth,Cased_Dept,Case1_Dia,Case1_Lnth,Case2_Dia,Case2_Lnth,SCR,SCR1_Lnth,YT_AvgDisc,Case2_Ln_1,DDLAT,DDLONG,geometry,group,obsnme,DEC_Well_N,Rock_Depth,ls_elev_m,gw_elev_m,x,y
437,SULLIVAN,Neversink,SV3168,41 49 56.9,49.9483333333,41.0,74 36 21.2,36.3533333333,74.0,GPS,1791.0,1.0,550,,0.0,150.0,0.0,6.0,40.0,0.0,0.0,N,0.0,0.5,150.0,41.83247222,-74.60588889,POINT (1749368.219138724 2289917.430456107),dec_all,SV3168,,,539.973,494.2530224609375,1749368.219138724,2289917.430456107
439,SULLIVAN,Fallsburgh,SV3239,41 45 51.8,45.8633333333,41.0,74 37 33.3,37.555,74.0,GPS,1445.0,1.0,450,,0.0,100.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.76438889,-74.62591667,POINT (1749457.199915237 2282123.075254533),dec_all,SV3239,,,434.62152,404.14152099609373,1749457.199915237,2282123.0752545325
441,SULLIVAN,Fallsburgh,SV3265,41 47 27.5,47.4583333333,41.0,74 36 48.1,36.8016666667,74.0,,0.0,1.0,250,Y,105.0,40.0,0.0,6.0,120.0,0.0,0.0,N,0.0,0.0,40.0,41.79097222,-74.61336111,POINT (1749803.72280064 2285253.70048707),dec_all,SV3265,,,376.16544,363.9734357910156,1749803.72280064,2285253.70048707
443,SULLIVAN,Fallsburgh,SV3304,41 46 55.0,46.9166666667,41.0,74 36 10.9,36.1816666667,74.0,,0.0,1.0,605,,0.0,90.0,0.0,6.0,40.0,0.0,0.0,N,0.0,20.0,90.0,41.78194444,-74.60302778,POINT (1750860.353172172 2284459.389249024),dec_all,SV3304,,,383.99133,356.5593330078125,1750860.3531721723,2284459.389249024
444,ULSTER,Wawarsing,U5978,41 45 26.6,45.4433333333,41.0,74 31 22.3,31.3716666667,74.0,,0.0,1.0,385,,0.0,70.0,0.0,6.0,120.0,0.0,0.0,N,0.0,0.0,70.0,41.75738889,-74.52286111,POINT (1757924.008349911 2283261.379034725),dec_all,U5978,,,353.28592,331.9499191894531,1757924.0083499108,2283261.3790347246
445,SULLIVAN,Wurtsboro,SV2875,41 35 58.7,35.9783333333,41.0,74 30 32.1,30.535,74.0,GPS,0.0,0.0,600,,0.0,40.0,0.0,8.0,100.0,0.0,0.0,N,0.0,100.0,40.0,41.59963889,-74.50891667,POINT (1763003.935003255 2266316.238759425),dec_all,SV2875,,,380.03006,367.8380598144531,1763003.9350032555,2266316.2387594255
446,SULLIVAN,Fallsburgh,SV3324,41 45 21.2,45.3533333333,41.0,74 36 22.9,36.3816666667,74.0,GPS,1934.0,2.0,340,Y,40.0,40.0,0.0,6.0,20.0,0.0,0.0,N,0.0,8.0,40.0,41.75588889,-74.60636111,POINT (1751242.997247689 2281556.142712268),dec_all,SV3324,,,384.1403,371.9482893066406,1751242.9972476887,2281556.1427122676
447,ULSTER,Wawarsing,U7274,41 43 05.4,43.09,41.0,74 27 50.0,27.8333333333,74.0,GPS,1175.0,1.0,500,,0.0,90.0,0.0,6.0,40.0,0.0,0.0,N,0.0,2.0,0.0,41.71816667,-74.46388889,POINT (1763654.225090897 2280077.140494439),dec_all,U7274,,,349.34842,321.9164191894531,1763654.2250908974,2280077.1404944393
448,ULSTER,Wawarsing,SV3398,41 44 04.0,44.0666666667,41.0,74 28 52.7,28.8783333333,74.0,GPS,1026.0,2.0,240,Y,81.0,81.0,0.0,6.0,20.0,0.0,0.0,N,0.0,10.0,81.0,41.73444444,-74.48130556,POINT (1761843.476371055 2281528.982117813),dec_all,SV3398,,,315.3624,290.67359624023436,1761843.4763710545,2281528.9821178126
449,SULLIVAN,Thompson,SV3417,41 37 53.5,37.8916666667,41.0,74 34 24.1,34.4016666667,74.0,GPS,1450.0,2.0,140,Y,40.0,6.0,0.0,6.0,20.0,0.0,0.0,N,0.0,5.0,6.0,41.63152778,-74.57336111,POINT (1757009.498168724 2268600.825278926),dec_all,SV3417,,,458.36093,456.5321313964844,1757009.498168724,2268600.825278926
455,SULLIVAN,Thompson,SV3347,41 37 24.8,37.4133333333,41.0,74 33 28.0,33.4666666667,74.0,GPS,468.0,1.5,250,Y,8.0,10.0,0.0,6.0,40.0,0.0,0.0,N,0.0,15.0,0.0,41.62355556,-74.55777778,POINT (1758465.192519412 2268019.4918474),dec_all,SV3347,,,464.4845,461.4364970703125,1758465.1925194121,2268019.4918473996
458,SULLIVAN,Fallsburgh,SV3434,41 40 14.2,40.2366666667,41.0,74 35 27.5,35.4583333333,74.0,GPS,1275.0,2.0,475,Y,10.0,210.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,210.0,41.67061111,-74.59097222,POINT (1754612.909024842 2272538.494084099),dec_all,SV3434,,,385.50015,321.4921525878906,1754612.9090248416,2272538.494084099
459,SULLIVAN,Fallsburgh,SV3391,41 41 47.0,41.7833333333,41.0,74 35 56.2,35.9366666667,74.0,MAP,1117.0,2.0,140,Y,146.0,11.84000015,0.0,6.0,125.0,0.0,0.0,Y,15.0,120.0,11.8,41.69638889,-74.59894444,POINT (1753326.497578984 2275203.07970147),dec_all,SV3391,,,337.49063,333.8817990577956,1753326.4975789844,2275203.07970147
462,SULLIVAN,Mamakating,SV3358,41 35 48.2,35.8033333333,41.0,74 30 01.4,30.0233333333,74.0,GPS,1188.0,2.0,420,Y,140.0,60.0,0.0,7.0,150.0,0.0,0.0,N,0.0,2.0,60.0,41.59672222,-74.50038889,POINT (1763764.747596358 2266156.379453528),dec_all,SV3358,,,340.41788,322.1298771972656,1763764.7475963584,2266156.3794535277
464,SULLIVAN,Mamakating,SV3423,41 35 16.0,35.2666666667,41.0,74 30 10.0,30.1666666667,74.0,GPS,1063.0,1.5,400,Y,8.0,50.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,50.0,41.58777778,-74.50277778,POINT (1763796.631142354 2265136.550589995),dec_all,SV3423,,,293.36435,278.12434936523437,1763796.6311423543,2265136.5505899945
465,SULLIVAN,Mamakating,SV3438,41 38 11.4,38.19,41.0,74 27 43.8,27.73,74.0,GPS,914.0,1.0,320,Y,50.0,20.0,0.0,6.0,60.0,0.0,0.0,N,0.0,10.0,20.0,41.6365,-74.46216667,POINT (1765846.30807997 2271204.074395254),dec_all,SV3438,,,274.89963,268.80362768554687,1765846.3080799696,2271204.0743952543
468,SULLIVAN,Fallsburgh,SV3515,41 48 42.7,48.7116666667,41.0,74 37 03.4,37.0566666667,74.0,GPS,1389.0,2.0,520,Y,26.0,90.0,40.0,7.0,40.0,0.0,0.0,N,0.0,5.0,90.0,41.81186111,-74.61761111,POINT (1748940.441565878 2287453.754724023),dec_all,SV3515,,,418.7161,391.2840949707031,1748940.4415658775,2287453.7547240234
469,SULLIVAN,Neversink,SV3541,41 49 36.5,49.6083333333,41.0,74 36 08.9,36.1483333333,74.0,GPS,1512.0,2.0,500,Y,10.0,120.0,0.0,6.0,40.0,0.0,0.0,N,0.0,4.0,120.0,41.82680556,-74.60247222,POINT (1749784.408564973 2289362.322504268),dec_all,SV3541,,,444.0213,407.4453012695312,1749784.4085649734,2289362.322504268
470,SULLIVAN,Fallsburgh,SV3547,41 43 43.4,43.7233333333,41.0,74 34 17.6,34.2933333333,74.0,GPS,1341.0,2.0,350,Y,70.0,100.0,0.0,6.0,81.0,0.0,0.0,N,0.0,12.0,100.0,41.72872222,-74.57155556,POINT (1754723.339261195 2279235.177611968),dec_all,SV3547,,,398.8491,368.36909057617186,1754723.3392611954,2279235.1776119685
471,SULLIVAN,Neversink,SV3303,41 50 11.3,50.1883333333,41.0,74 35 42.1,35.7016666667,74.0,,0.0,1.0,205,Y,25.0,10.0,0.0,6.0,40.0,0.0,0.0,N,0.0,15.0,10.0,41.83647222,-74.59502778,POINT (1750141.301296555 2290553.641786991),dec_all,SV3303,,,408.82672,405.77872119140625,1750141.3012965552,2290553.641786991
472,SULLIVAN,Fallsburgh,SV3571,41 49 02.2,49.0366666667,41.0,74 36 26.7,36.445,74.0,GPS,1473.0,2.0,140,Y,40.0,40.0,0.0,6.0,20.0,0.0,0.0,N,0.0,6.0,40.0,41.81727778,-74.60741667,POINT (1749624.875259714 2288232.171549567),dec_all,SV3571,,,401.14014,388.94813671875,1749624.8752597135,2288232.1715495675
473,ULSTER,Wawarsing,U7190,41 45 24.9,45.415,41.0,74 30 55.1,30.9183333333,74.0,,0.0,1.0,300,,0.0,500.0,0.0,6.0,100.0,0.0,0.0,N,0.0,10.0,50.0,41.75691667,-74.51530556,POINT (1758543.710972942 2283349.672102388),dec_all,U7190,,,341.28894,188.8889404296875,1758543.710972942,2283349.672102388
474,SULLIVAN,N/A,U7452,41 47 28.5,47.475,41.0,74 30 26.3,30.4383333333,74.0,GPS,1382.0,2.0,400,Y,40.0,40.0,0.0,6.0,20.0,0.0,0.0,N,0.0,4.0,40.0,41.79125,-74.50730556,POINT (1758325.891820118 2287241.502250247),dec_all,U7452,,,337.48257,325.2905744628906,1758325.8918201183,2287241.5022502467
475,SULLIVAN,Mamakating,SV2972,41 38 55.1,38.9183333333,41.0,74 29 55.9,29.9316666667,74.0,GPS,1517.0,2.0,274,Y,190.0,25.0,0.0,6.0,200.0,0.0,0.0,N,0.0,15.0,27.0,41.64863889,-74.49886111,POINT (1762584.628398299 2271846.617550625),dec_all,SV2972,,,457.6934,450.0733898925781,1762584.6283982985,2271846.6175506255
476,SULLIVAN,Fallsburgh,SV3625,41 41 12.6,41.21,41.0,74 30 14.8,30.2466666667,74.0,,0.0,1.0,365,Y,80.0,60.0,0.0,6.0,90.0,0.0,0.0,N,0.0,18.0,60.0,41.68683333,-74.50411111,POINT (1761203.066579082 2275914.489498585),dec_all,SV3625,,,382.37155,364.08355151367186,1761203.0665790816,2275914.489498585
477,SULLIVAN,Liberty,SV3639,41 48 00.4,48.0066666667,41.0,74 40 08.0,40.1333333333,74.0,GPS,2198.0,1.0,575,Y,2.0,200.0,0.0,6.0,40.0,0.0,0.0,N,0.0,0.75,0.0,41.80011111,-74.66888889,POINT (1745109.634080503 2285229.482907976),dec_all,SV3639,,,454.93283,393.9728308105469,1745109.6340805027,2285229.4829079765
479,ULSTER,Wawarsing,U7509,41 42 25.4,42.4233333333,41.0,74 24 37.0,24.6166666667,74.0,GPS,534.0,18.0,200,N,2.0,68.0,0.0,6.0,20.0,0.0,0.0,N,0.0,0.0,0.0,41.70705556,-74.41027778,POINT (1768248.932434271 2279861.918063193),dec_all,U7509,,,157.69217,136.9657691894531,1768248.9324342713,2279861.918063193
480,ULSTER,Wawarsing,U7567,41 42 10.9,42.1816666667,41.0,74 24 35.2,24.5866666667,74.0,GPS,572.0,18.0,300,N,10.0,25.0,0.0,6.0,20.0,0.0,0.0,N,0.0,10.0,0.0,41.70302778,-74.40977778,POINT (1768390.692307973 2279432.096449811),dec_all,U7567,,,115.85674,108.23674285888671,1768390.6923079726,2279432.0964498115
481,SULLIVAN,Wurtsboro,SV3654,41 43 22.6,43.3766666667,41.0,74 27 31.2,27.52,74.0,GPS,777.0,1.0,65,N,-999.0,3.0,0.0,6.0,50.0,0.0,0.0,N,0.0,15.0,3.0,41.72294444,-74.45866667,POINT (1763954.390650394 2280695.012792655),dec_all,SV3654,,,241.92711,241.01270876464844,1763954.390650394,2280695.012792655
483,SULLIVAN,Thompson,SV3577,41 36 56.3,36.9383333333,41.0,74 33 31.7,33.5283333333,74.0,GPS,1614.0,1.0,240,Y,45.0,50.0,0.0,6.0,60.0,0.0,0.0,N,0.0,15.0,50.0,41.61563889,-74.55880556,POINT (1758580.534775888 2267136.977382382),dec_all,SV3577,,,460.31165,445.0716455078125,1758580.5347758876,2267136.9773823824
484,SULLIVAN,Fallsburgh,SV3636,41 39 45.8,39.7633333333,41.0,74 36 20.2,36.3366666667,74.0,,0.0,1.5,400,Y,34.0,11.0,0.0,6.0,35.0,5.0,173.0,N,0.0,7.0,11.0,41.66272222,-74.60561111,POINT (1753630.564395109 2271407.782836057),dec_all,SV3636,,,329.3892,326.0363906738281,1753630.5643951092,2271407.782836057
485,SULLIVAN,Fallsburgh,SV3518,41 42 19.2,42.32,41.0,74 35 25.9,35.4316666667,74.0,,0.0,1.0,425,Y,30.0,105.0,0.0,6.0,40.0,0.0,0.0,N,0.0,6.0,105.0,41.70533333,-74.59052778,POINT (1753780.76680431 2276333.984671692),dec_all,SV3518,,,341.11124,309.1072365722656,1753780.76680431,2276333.9846716924
486,SULLIVAN,Fallsburgh,SV3596,41 47 25.8,47.43,41.0,74 36 47.6,36.7933333333,74.0,,0.0,1.0,245,Y,165.0,50.0,0.0,6.0,180.0,0.0,0.0,N,0.0,6.0,50.0,41.7905,-74.61322222,POINT (1749826.684399271 2285204.753877719),dec_all,SV3596,,,376.99716,361.75716186523437,1749826.6843992707,2285204.753877719
487,ULSTER,Wawarsing,U7411,41 44 28.7,44.4783333333,41.0,74 32 27.0,32.45,74.0,EST,0.0,1.0,245,Y,30.0,10.0,39.0,6.0,40.0,0.0,0.0,N,0.0,15.0,10.0,41.74130556,-74.54083333,POINT (1756880.988228915 2281175.121495781),dec_all,U7411,,,342.8001,339.75210986328125,1756880.988228915,2281175.1214957805
489,SULLIVAN,Fallsburgh,SV3681,41 41 35.0,41.5833333333,41.0,74 34 33.9,34.565,74.0,GPS,1355.0,1.5,350,Y,22.0,10.0,0.0,6.0,50.0,0.0,0.0,N,0.0,40.0,10.0,41.69305556,-74.57608333,POINT (1755251.000556745 2275261.516237115),dec_all,SV3681,,,401.72772,398.67972216796875,1755251.0005567453,2275261.5162371155
490,SULLIVAN,Fallsburgh,SV3710,41 43 54.6,43.91,41.0,74 36 02.8,36.0466666667,74.0,GPS,1163.0,2.0,234,Y,233.0,233.0,0.0,6.0,20.0,0.0,0.0,N,0.0,75.0,100.0,41.73183333,-74.60077778,POINT (1752293.284324762 2279035.30453525),dec_all,SV3710,,,366.65195,295.6335470214844,1752293.2843247622,2279035.30453525
491,SULLIVAN,Mamakating,SV3724,41 38 21.4,38.3566666667,41.0,74 31 50.0,31.8333333333,74.0,GPS,0.0,1.0,240,Y,52.0,20.0,0.0,6.0,60.0,0.0,0.0,N,0.0,5.0,0.0,41.63927778,-74.53055556,POINT (1760265.474208751 2270238.253760336),dec_all,SV3724,,,433.96637,427.87036962890625,1760265.4742087508,2270238.253760336
493,SULLIVAN,Mamakating,SV3010,41 39 08.2,39.1366666667,41.0,74 26 26.2,26.4366666667,74.0,GPS,468.0,2.0,100,N,-999.0,100.0,0.0,6.0,100.0,0.0,0.0,N,0.0,15.0,18.0,41.65227778,-74.44061111,POINT (1767186.071507887 2273325.200291318),dec_all,SV3010,,,140.27155,109.79154541015625,1767186.071507887,2273325.2002913184
494,SULLIVAN,Mamakating,SV3675,41 35 29.3,35.4883333333,41.0,74 30 38.3,30.6383333333,74.0,GPS,1130.0,1.0,275,Y,38.0,30.0,0.0,6.0,50.0,0.0,0.0,N,0.0,30.0,30.0,41.59147222,-74.51063889,POINT (1763069.980588565 2265393.606454567),dec_all,SV3675,,,341.60394,332.45994287109374,1763069.9805885653,2265393.6064545666
496,ULSTER,Wawarsing,U7708,41 40 08.6,40.1433333333,41.0,74 22 49.7,22.8283333333,74.0,GPS,1796.0,1.5,225,Y,38.0,60.0,0.0,6.0,60.0,0.0,0.0,N,0.0,5.0,0.0,41.66905556,-74.38047222,POINT (1771606.890953031 2276274.181089573),dec_all,U7708,,,577.3325,559.04451953125,1771606.890953031,2276274.181089573
497,SULLIVAN,Mamakating,SV3748,41 38 31.2,38.52,41.0,74 31 54.1,31.9016666667,74.0,GPS,0.0,2.0,200,Y,50.0,20.0,0.0,6.0,50.0,0.0,0.0,N,0.0,20.0,0.0,41.642,-74.53169444,POINT (1760105.457726907 2270514.054766516),dec_all,SV3748,,,441.64914,435.55313940429687,1760105.4577269068,2270514.054766516
498,ULSTER,Wawarsing,U7726,41 41 00.2,41.0033333333,41.0,74 21 23.3,21.3883333333,74.0,GPS,0.0,1.0,275,Y,20.0,120.0,0.0,6.0,40.0,0.0,0.0,N,0.0,40.0,0.0,41.68338889,-74.35647222,POINT (1773177.320276352 2278284.35579083),dec_all,U7726,,,691.72107,655.1450693359375,1773177.3202763516,2278284.35579083
499,SULLIVAN,Mamakating,SV3667,41 35 22.7,35.3783333333,41.0,74 30 02.3,30.0383333333,74.0,GPS,1168.0,1.5,320,Y,4.0,120.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,120.0,41.58963889,-74.50063889,POINT (1763922.399202627 2265379.225177374),dec_all,SV3667,,,354.0121,317.4360849609375,1763922.399202627,2265379.225177374
500,SULLIVAN,Mamakating,SV3703,41 35 33.8,35.5633333333,41.0,74 29 51.1,29.8516666667,74.0,,0.0,1.0,300,Y,50.0,100.0,0.0,6.0,60.0,0.0,0.0,N,0.0,7.0,100.0,41.59272222,-74.49752778,POINT (1764095.870132274 2265773.243904732),dec_all,SV3703,,,310.38736,279.9073596191406,1764095.8701322745,2265773.243904732
501,SULLIVAN,Fallsburgh,SV3756,41 40 39.5,40.6583333333,41.0,74 31 44.6,31.7433333333,74.0,GPS,0.0,1.5,320,Y,60.0,50.0,0.0,6.0,70.0,0.0,0.0,N,0.0,6.0,50.0,41.67763889,-74.52905556,POINT (1759424.712454833 2274449.740226511),dec_all,SV3756,,,358.9844,343.7444055175781,1759424.7124548333,2274449.740226511
502,SULLIVAN,Fallsburgh,SV3817,41 39 33.5,39.5583333333,41.0,74 35 24.5,35.4083333333,74.0,GPS,1600.0,2.0,325,Y,20.0,140.0,0.0,6.0,42.0,0.0,0.0,N,0.0,7.0,140.0,41.65930556,-74.59013889,POINT (1754962.662531192 2271320.712031547),dec_all,SV3817,,,417.88483,375.2128266601562,1754962.6625311924,2271320.7120315465
503,SULLIVAN,Fallsburgh,SV3854,41 48 04.8,48.08,41.0,74 36 35.0,36.5833333333,74.0,GPS,1385.0,2.0,365,Y,12.0,100.0,0.0,6.0,40.0,0.0,0.0,N,0.0,50.0,100.0,41.80133333,-74.60972222,POINT (1749837.666299719 2286450.753247236),dec_all,SV3854,,,398.58243,368.1024279785156,1749837.666299719,2286450.753247236
504,ULSTER,Wawarsing,U7798,41 43 01.2,43.02,41.0,74 27 54.8,27.9133333333,74.0,GPS,1112.0,1.0,550,Y,10.0,150.0,0.0,6.0,40.0,0.0,0.0,N,0.0,20.0,150.0,41.717,-74.46522222,POINT (1763576.240270917 2279925.186355018),dec_all,U7798,,,341.3025,295.582490234375,1763576.240270917,2279925.1863550176
506,ULSTER,Wawarsing,U7930,41 42 50.7,42.845,41.0,74 30 23.0,30.3833333333,74.0,EST,1310.0,2.0,600,Y,20.0,130.0,0.0,6.0,41.0,0.0,0.0,N,0.0,1.0,130.0,41.71408333,-74.50638889,POINT (1760335.848075363 2278843.896299663),dec_all,U7930,,,363.6308,324.0067983398437,1760335.8480753633,2278843.8962996625
507,ULSTER,Ulster,U7940,41 46 47.8,46.7966666667,41.0,74 29 27.1,29.4516666667,74.0,GPS,644.0,2.0,196,N,-999.0,10.0,0.0,7.0,196.0,0.0,0.0,N,0.0,20.0,10.0,41.77994444,-74.49086111,POINT (1759932.044297752 2286313.162006694),dec_all,U7940,,,323.72678,320.6787761230469,1759932.044297752,2286313.1620066944
513,SULLIVAN,Fallsburgh,SV3903,41 48 32.2,48.5366666667,41.0,74 37 10.0,37.1666666667,74.0,GPS,1399.0,1.5,425,Y,5.0,10.0,0.0,6.0,40.0,0.0,0.0,N,0.0,6.0,0.0,41.80894444,-74.61944444,POINT (1748865.827129258 2287101.904229511),dec_all,SV3903,,,425.81174,422.7637370605469,1748865.827129258,2287101.904229511
515,SULLIVAN,Mamakating,SV3889,41 37 58.6,37.9766666667,41.0,74 31 51.4,31.8566666667,74.0,GPS,0.0,1.0,600,Y,0.0,130.0,0.0,6.0,40.0,0.0,0.0,N,0.0,7.0,130.0,41.63294444,-74.53094444,POINT (1760392.890238877 2269540.310930548),dec_all,SV3889,,,471.83212,432.20812280273435,1760392.8902388774,2269540.3109305482
516,ULSTER,Wawarsing,U7975,41 47 00.1,47.0016666667,41.0,74 31 27.0,31.45,74.0,GPS,1119.0,2.0,325,Y,8.0,55.0,0.0,6.0,40.0,0.0,0.0,N,0.0,4.5,55.0,41.78336111,-74.52416667,POINT (1757167.826444369 2286069.413276025),dec_all,U7975,,,342.53714,325.7731398925781,1757167.8264443688,2286069.413276025
517,SULLIVAN,Fallsburgh,SV3967,41 39 14.0,39.2333333333,41.0,74 35 11.8,35.1966666667,74.0,,0.0,1.0,185,Y,28.0,20.0,0.0,6.0,40.0,0.0,0.0,N,0.0,7.0,20.0,41.65388889,-74.58661111,POINT (1755382.352865732 2270795.033428113),dec_all,SV3967,,,402.28546,396.18946142578125,1755382.352865732,2270795.0334281134
518,ULSTER,Wawarsing,U5669,41 45 19.2,45.32,41.0,74 33 22.8,33.38,74.0,GPS,1200.0,2.0,560,Y,20.0,10.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,10.0,41.75533333,-74.55633333,POINT (1755282.429138052 2282418.511415536),dec_all,U5669,,,371.27713,368.2291301269531,1755282.4291380523,2282418.5114155356
519,SULLIVAN,Neversink,SV3980,41 49 52.7,49.8783333333,41.0,74 36 03.1,36.0516666667,74.0,GPS,1575.0,2.0,325,Y,50.0,90.0,0.0,6.0,60.0,0.0,0.0,N,0.0,7.0,90.0,41.83130556,-74.60086111,POINT (1749801.507439787 2289882.757052651),dec_all,SV3980,,,466.86465,439.4326545410156,1749801.5074397875,2289882.7570526507
520,SULLIVAN,Fallsburgh,SV3925,41 45 43.9,45.7316666667,41.0,74 37 27.9,37.465,74.0,GPS,1341.0,1.5,205,Y,31.0,35.0,0.0,6.0,40.0,0.0,0.0,N,0.0,30.0,0.0,41.76219444,-74.62441667,POINT (1749632.661395836 2281911.332375423),dec_all,SV3925,,,425.60492,414.93691943359374,1749632.6613958364,2281911.332375423
521,SULLIVAN,Mamakating,SV3943,41 36 38.2,36.6366666667,41.0,74 28 16.9,28.2816666667,74.0,GPS,536.0,1.5,325,Y,84.0,5.0,0.0,6.0,86.0,0.0,0.0,N,0.0,10.0,0.0,41.61061111,-74.47136111,POINT (1765756.142982303 2268210.087983618),dec_all,SV3943,,,277.894,276.3700124511719,1765756.1429823034,2268210.087983618
522,SULLIVAN,Fallsburgh,SV3946,41 39 51.5,39.8583333333,41.0,74 31 05.2,31.0866666667,74.0,GPS,1422.0,1.5,605,Y,4.0,108.0,0.0,6.0,100.0,0.0,0.0,N,0.0,7.0,0.0,41.66430556,-74.51811111,POINT (1760640.632293492 2273198.3253805),dec_all,SV3946,,,420.25122,387.332820703125,1760640.632293492,2273198.3253805
523,SULLIVAN,Mamakating,SV3982,41 36 16.0,36.2666666667,41.0,74 32 45.4,32.7566666667,74.0,GPS,0.0,1.5,200,Y,25.0,35.0,0.0,6.0,60.0,0.0,0.0,N,0.0,10.0,35.0,41.60444444,-74.54594444,POINT (1759897.834915519 2266154.05182417),dec_all,SV3982,,,478.04224,467.374236328125,1759897.834915519,2266154.05182417
528,SULLIVAN,Fallsburgh,SV3996,41 43 20.9,43.3483333333,41.0,74 37 09.4,37.1566666667,74.0,GPS,0.0,1.5,460,Y,9.0,45.0,0.0,6.0,60.0,0.0,0.0,N,0.0,20.0,45.0,41.72247222,-74.61927778,POINT (1751037.73415389 2277673.252708158),dec_all,SV3996,,,393.59665,379.88064916992187,1751037.73415389,2277673.2527081575
529,SULLIVAN,Fallsburgh,SV3997,41 40 31.6,40.5266666667,41.0,74 34 24.8,34.4133333333,74.0,GPS,0.0,2.0,400,Y,6.0,60.0,0.0,6.0,30.0,0.0,0.0,N,0.0,60.0,60.0,41.67544444,-74.57355556,POINT (1755895.147242084 2273387.365662558),dec_all,SV3997,,,415.28348,396.9954777832031,1755895.1472420837,2273387.365662558
530,SULLIVAN,Fallsburgh,SV4015,41 43 16.9,43.2816666667,41.0,74 37 11.0,37.1833333333,74.0,GPS,0.0,1.5,440,Y,15.0,40.0,0.0,6.0,60.0,0.0,0.0,N,0.0,17.0,40.0,41.72136111,-74.61972222,POINT (1751029.687708896 2277543.866610436),dec_all,SV4015,,,391.01923,378.82722607421874,1751029.6877088957,2277543.8666104362
531,SULLIVAN,Fallsburgh,SV4022,41 39 16.3,39.2716666667,41.0,74 33 11.5,33.1916666667,74.0,GPS,0.0,1.5,440,Y,0.0,50.0,0.0,6.0,222.0,0.0,0.0,N,0.0,6.0,50.0,41.65452778,-74.55319444,POINT (1758059.090271175 2271482.437019994),dec_all,SV4022,,,481.14902,465.90901733398437,1758059.0902711754,2271482.4370199945
532,SULLIVAN,Fallsburgh,SV4059,41 43 14.3,43.2383333333,41.0,74 37 03.4,37.0566666667,74.0,GPS,0.0,1.5,600,Y,10.0,40.0,0.0,6.0,50.0,0.0,0.0,N,0.0,25.0,40.0,41.72063889,-74.61761111,POINT (1751217.688938561 2277503.989003123),dec_all,SV4059,,,374.18512,361.99311962890624,1751217.6889385611,2277503.9890031232
533,SULLIVAN,Thompson,SV4069,41 37 52.2,37.87,41.0,74 34 37.1,34.6183333333,74.0,GPS,0.0,1.5,340,Y,20.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,50.0,40.0,41.63116667,-74.57697222,POINT (1756727.449141618 2268494.678551395),dec_all,SV4069,,,465.79617,453.6041730957031,1756727.4491416183,2268494.6785513954
535,ULSTER,Wawarsing,U8108,41 41 11.3,41.1883333333,41.0,74 25 04.0,25.0666666667,74.0,MAP,0.0,2.0,135,Y,45.0,30.0,0.0,6.0,60.0,0.0,0.0,N,0.0,32.0,30.0,41.68647222,-74.41777778,POINT (1768163.859180571 2277478.248729927),dec_all,U8108,,,108.20806,99.06406121826171,1768163.8591805713,2277478.2487299265
536,SULLIVAN,Wurtsboro,SV3983,41 35 47.5,35.7916666667,41.0,74 27 48.4,27.8066666667,74.0,GPS,0.0,1.0,70,N,-999.0,20.0,0.0,6.0,56.0,0.0,0.0,Y,20.0,50.0,20.0,41.59652778,-74.46344444,POINT (1766748.433098209 2266821.42364523),dec_all,SV3983,,,169.49416,163.39815588378906,1766748.4330982089,2266821.4236452295
537,SULLIVAN,Wurtsboro,SV3991,41 35 35.2,35.5866666667,41.0,74 27 30.6,27.51,74.0,GPS,0.0,1.0,70,N,-999.0,6.0,0.0,6.0,54.0,0.0,0.0,Y,20.0,30.0,6.0,41.59311111,-74.4585,POINT (1767233.011769935 2266540.768926375),dec_all,SV3991,,,162.55037,160.7215692626953,1767233.0117699355,2266540.768926375
539,ULSTER,Hardenburgh,U8303,41 38 13.5,38.225,41.0,74 25 25.3,25.4216666667,74.0,GPS,1158.0,2.0,145,Y,46.0,46.0,0.0,6.0,10.30000019,0.0,0.0,N,0.0,30.0,46.0,41.63708333,-74.42369444,POINT (1768931.544527453 2271983.172068906),dec_all,U8303,,,408.60028,394.57948076171874,1768931.544527453,2271983.1720689056
541,SULLIVAN,Mamakating,SV4164,41 36 31.1,36.5183333333,41.0,74 32 22.1,32.3683333333,74.0,GPS,1642.0,2.0,450,Y,30.0,50.0,0.0,6.0,45.0,0.0,0.0,N,0.0,7.0,50.0,41.60863889,-74.53947222,POINT (1760314.600281113 2266731.414378235),dec_all,SV4164,,,478.56244,463.32243896484374,1760314.6002811126,2266731.414378235
