parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra,,usecol,idx0,idx1,idx2,i,j,zone
k33_pp_:3_i:530_j:370,log,factor,1.03187,0.7895715,1.27463,k33_pp_:3,1.0,0.0,1,,3,,,,,530,370,
k33_pp_:3_i:530_j:390,log,factor,0.991075,0.78494975,1.1975375,k33_pp_:3,1.0,0.0,1,,3,,,,,530,390,
k33_pp_:3_i:530_j:410,log,factor,1.010865,0.8074965,1.2465975,k33_pp_:3,1.0,0.0,1,,3,,,,,530,410,
k33_pp_:3_i:530_j:430,log,factor,1.028775,0.834998,1.231655,k33_pp_:3,1.0,0.0,1,,3,,,,,530,430,
k33_pp_:3_i:530_j:450,log,factor,0.9781285,0.783091,1.2693,k33_pp_:3,1.0,0.0,1,,3,,,,,530,450,
k33_pp_:3_i:530_j:470,log,factor,0.9616025,0.7959405,1.2099775,k33_pp_:3,1.0,0.0,1,,3,,,,,530,470,
k33_pp_:3_i:530_j:490,log,factor,0.9844095,0.81446725,1.2219725,k33_pp_:3,1.0,0.0,1,,3,,,,,530,490,
k33_pp_:3_i:530_j:510,log,factor,0.999866,0.80601925,1.2636225,k33_pp_:3,1.0,0.0,1,,3,,,,,530,510,
k33_pp_:3_i:550_j:370,log,factor,0.9881465,0.790098,1.24583,k33_pp_:3,1.0,0.0,1,,3,,,,,550,370,
k33_pp_:3_i:550_j:390,log,factor,1.00265,0.840398,1.2543725,k33_pp_:3,1.0,0.0,1,,3,,,,,550,390,
k33_pp_:3_i:550_j:410,log,factor,1.000925,0.81914425,1.26687,k33_pp_:3,1.0,0.0,1,,3,,,,,550,410,
k33_pp_:3_i:550_j:430,log,factor,0.963608,0.792883,1.21785,k33_pp_:3,1.0,0.0,1,,3,,,,,550,430,
k33_pp_:3_i:550_j:450,log,factor,0.972102,0.7870395,1.22703,k33_pp_:3,1.0,0.0,1,,3,,,,,550,450,
k33_pp_:3_i:550_j:470,log,factor,0.978151,0.799617,1.1926275,k33_pp_:3,1.0,0.0,1,,3,,,,,550,470,
k33_pp_:3_i:550_j:490,log,factor,0.989019,0.7633485,1.2154125,k33_pp_:3,1.0,0.0,1,,3,,,,,550,490,
k33_pp_:3_i:570_j:370,log,factor,1.02755,0.85158775,1.2670125,k33_pp_:3,1.0,0.0,1,,3,,,,,570,370,
k33_pp_:3_i:570_j:390,log,factor,0.9577395,0.784099,1.185095,k33_pp_:3,1.0,0.0,1,,3,,,,,570,390,
k33_pp_:3_i:570_j:410,log,factor,1.006,0.791733,1.25628,k33_pp_:3,1.0,0.0,1,,3,,,,,570,410,
k33_pp_:3_i:570_j:430,log,factor,1.00115,0.804693,1.1765625,k33_pp_:3,1.0,0.0,1,,3,,,,,570,430,
k33_pp_:3_i:570_j:450,log,factor,0.9853795,0.7762165,1.2021425,k33_pp_:3,1.0,0.0,1,,3,,,,,570,450,
k33_pp_:3_i:570_j:470,log,factor,1.01887,0.80695225,1.2515375,k33_pp_:3,1.0,0.0,1,,3,,,,,570,470,
k33_pp_:3_i:570_j:490,log,factor,0.984908,0.8056735,1.2171975,k33_pp_:3,1.0,0.0,1,,3,,,,,570,490,
k33_pp_:3_i:590_j:370,log,factor,0.981634,0.7952825,1.2044525,k33_pp_:3,1.0,0.0,1,,3,,,,,590,370,
k33_pp_:3_i:590_j:390,log,factor,1.01165,0.79816525,1.3107975,k33_pp_:3,1.0,0.0,1,,3,,,,,590,390,
k33_pp_:3_i:590_j:410,log,factor,1.017655,0.8056835,1.2187025,k33_pp_:3,1.0,0.0,1,,3,,,,,590,410,
k33_pp_:3_i:590_j:430,log,factor,1.0229,0.796152,1.26654,k33_pp_:3,1.0,0.0,1,,3,,,,,590,430,
k33_pp_:3_i:590_j:450,log,factor,0.986283,0.789098,1.232805,k33_pp_:3,1.0,0.0,1,,3,,,,,590,450,
k33_pp_:3_i:590_j:470,log,factor,1.017545,0.8340735,1.19119,k33_pp_:3,1.0,0.0,1,,3,,,,,590,470,
k33_pp_:3_i:590_j:490,log,factor,1.009375,0.80660975,1.2248475,k33_pp_:3,1.0,0.0,1,,3,,,,,590,490,
k33_pp_:3_i:610_j:370,log,factor,0.998367,0.82140875,1.2670675,k33_pp_:3,1.0,0.0,1,,3,,,,,610,370,
k33_pp_:3_i:610_j:390,log,factor,0.984984,0.78998925,1.24559,k33_pp_:3,1.0,0.0,1,,3,,,,,610,390,
k33_pp_:3_i:610_j:410,log,factor,1.020735,0.82612475,1.249355,k33_pp_:3,1.0,0.0,1,,3,,,,,610,410,
k33_pp_:3_i:610_j:430,log,factor,1.00748,0.793472,1.2253175,k33_pp_:3,1.0,0.0,1,,3,,,,,610,430,
k33_pp_:3_i:610_j:450,log,factor,1.021865,0.8127875,1.242475,k33_pp_:3,1.0,0.0,1,,3,,,,,610,450,
k33_pp_:3_i:610_j:470,log,factor,1.001925,0.80433325,1.2200325,k33_pp_:3,1.0,0.0,1,,3,,,,,610,470,
k33_pp_:3_i:630_j:390,log,factor,1.01723,0.86456025,1.175875,k33_pp_:3,1.0,0.0,1,,3,,,,,630,390,
k33_pp_:3_i:630_j:410,log,factor,0.9685455,0.8153655,1.2052475,k33_pp_:3,1.0,0.0,1,,3,,,,,630,410,
k33_pp_:3_i:630_j:430,log,factor,0.9868715,0.82090475,1.18814,k33_pp_:3,1.0,0.0,1,,3,,,,,630,430,
k33_pp_:3_i:630_j:450,log,factor,1.04983,0.8575935,1.27856,k33_pp_:3,1.0,0.0,1,,3,,,,,630,450,
k33_pp_:3_i:650_j:430,log,factor,1.02729,0.81827,1.2752275,k33_pp_:3,1.0,0.0,1,,3,,,,,650,430,
k33_pp_:3_i:650_j:450,log,factor,0.9904475,0.8072235,1.185065,k33_pp_:3,1.0,0.0,1,,3,,,,,650,450,
k33_pp_:3_i:650_j:470,log,factor,1.02963,0.80625075,1.262235,k33_pp_:3,1.0,0.0,1,,3,,,,,650,470,
multiplier_k33_3_:0_zone:22,log,factor,9.273475,2.53908,31.204575,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,22
rch_pp_:0_i:10_j:130,log,factor,1.004735,0.94048575,1.0778775,rch_pp_:0,1.0,0.0,1,,0,,,,,10,130,
rch_pp_:0_i:30_j:130,log,factor,0.996735,0.92990725,1.070445,rch_pp_:0,1.0,0.0,1,,0,,,,,30,130,
rch_pp_:0_i:30_j:150,log,factor,1.00846,0.946268,1.0770575,rch_pp_:0,1.0,0.0,1,,0,,,,,30,150,
rch_pp_:0_i:30_j:170,log,factor,0.9988395,0.93608675,1.0772875,rch_pp_:0,1.0,0.0,1,,0,,,,,30,170,
rch_pp_:0_i:50_j:110,log,factor,1.00112,0.94057725,1.061775,rch_pp_:0,1.0,0.0,1,,0,,,,,50,110,
rch_pp_:0_i:50_j:130,log,factor,1.00961,0.93701575,1.07038,rch_pp_:0,1.0,0.0,1,,0,,,,,50,130,
rch_pp_:0_i:50_j:150,log,factor,0.9922895,0.93077925,1.0678975,rch_pp_:0,1.0,0.0,1,,0,,,,,50,150,
rch_pp_:0_i:50_j:170,log,factor,1.007465,0.938436,1.0752875,rch_pp_:0,1.0,0.0,1,,0,,,,,50,170,
rch_pp_:0_i:50_j:290,log,factor,0.9974285,0.93494425,1.062005,rch_pp_:0,1.0,0.0,1,,0,,,,,50,290,
rch_pp_:0_i:50_j:310,log,factor,0.996006,0.93309275,1.0610975,rch_pp_:0,1.0,0.0,1,,0,,,,,50,310,
rch_pp_:0_i:50_j:330,log,factor,0.9819,0.92213275,1.06022,rch_pp_:0,1.0,0.0,1,,0,,,,,50,330,
rch_pp_:0_i:70_j:110,log,factor,1.01217,0.93813275,1.075655,rch_pp_:0,1.0,0.0,1,,0,,,,,70,110,
rch_pp_:0_i:70_j:130,log,factor,1.00769,0.94295275,1.0644175,rch_pp_:0,1.0,0.0,1,,0,,,,,70,130,
rch_pp_:0_i:70_j:150,log,factor,0.999566,0.93199575,1.06627,rch_pp_:0,1.0,0.0,1,,0,,,,,70,150,
rch_pp_:0_i:70_j:170,log,factor,0.995799,0.92943475,1.061445,rch_pp_:0,1.0,0.0,1,,0,,,,,70,170,
rch_pp_:0_i:70_j:190,log,factor,1.00016,0.941879,1.07109,rch_pp_:0,1.0,0.0,1,,0,,,,,70,190,
rch_pp_:0_i:70_j:270,log,factor,1.01237,0.9412885,1.078595,rch_pp_:0,1.0,0.0,1,,0,,,,,70,270,
rch_pp_:0_i:70_j:290,log,factor,1.003675,0.9381075,1.0778325,rch_pp_:0,1.0,0.0,1,,0,,,,,70,290,
rch_pp_:0_i:70_j:310,log,factor,1.000405,0.9331665,1.083205,rch_pp_:0,1.0,0.0,1,,0,,,,,70,310,
rch_pp_:0_i:70_j:330,log,factor,1.001935,0.93570725,1.06834,rch_pp_:0,1.0,0.0,1,,0,,,,,70,330,
rch_pp_:0_i:70_j:350,log,factor,0.9923485,0.93035475,1.0539675,rch_pp_:0,1.0,0.0,1,,0,,,,,70,350,
rch_pp_:0_i:90_j:90,log,factor,1.00524,0.93289125,1.08285,rch_pp_:0,1.0,0.0,1,,0,,,,,90,90,
rch_pp_:0_i:90_j:110,log,factor,1.006875,0.938733,1.076365,rch_pp_:0,1.0,0.0,1,,0,,,,,90,110,
rch_pp_:0_i:90_j:130,log,factor,1.01053,0.94066975,1.07281,rch_pp_:0,1.0,0.0,1,,0,,,,,90,130,
rch_pp_:0_i:90_j:150,log,factor,1.00205,0.93942425,1.0671425,rch_pp_:0,1.0,0.0,1,,0,,,,,90,150,
rch_pp_:0_i:90_j:170,log,factor,1.00325,0.94098575,1.0706875,rch_pp_:0,1.0,0.0,1,,0,,,,,90,170,
rch_pp_:0_i:90_j:270,log,factor,0.9907255,0.9345575,1.0589575,rch_pp_:0,1.0,0.0,1,,0,,,,,90,270,
rch_pp_:0_i:90_j:290,log,factor,1.006155,0.940927,1.06345,rch_pp_:0,1.0,0.0,1,,0,,,,,90,290,
rch_pp_:0_i:90_j:310,log,factor,0.9978445,0.931845,1.056365,rch_pp_:0,1.0,0.0,1,,0,,,,,90,310,
rch_pp_:0_i:90_j:330,log,factor,0.996422,0.93007325,1.0635775,rch_pp_:0,1.0,0.0,1,,0,,,,,90,330,
rch_pp_:0_i:90_j:350,log,factor,0.987715,0.935615,1.064085,rch_pp_:0,1.0,0.0,1,,0,,,,,90,350,
rch_pp_:0_i:90_j:370,log,factor,0.997987,0.9384705,1.0688775,rch_pp_:0,1.0,0.0,1,,0,,,,,90,370,
rch_pp_:0_i:90_j:390,log,factor,0.9891745,0.9176575,1.0703325,rch_pp_:0,1.0,0.0,1,,0,,,,,90,390,
rch_pp_:0_i:110_j:30,log,factor,0.9888165,0.923819,1.0787975,rch_pp_:0,1.0,0.0,1,,0,,,,,110,30,
rch_pp_:0_i:110_j:50,log,factor,1.01052,0.939015,1.085765,rch_pp_:0,1.0,0.0,1,,0,,,,,110,50,
rch_pp_:0_i:110_j:70,log,factor,0.9977405,0.9291375,1.0618875,rch_pp_:0,1.0,0.0,1,,0,,,,,110,70,
rch_pp_:0_i:110_j:90,log,factor,1.00732,0.93457475,1.0698925,rch_pp_:0,1.0,0.0,1,,0,,,,,110,90,
rch_pp_:0_i:110_j:110,log,factor,0.991,0.93384275,1.058785,rch_pp_:0,1.0,0.0,1,,0,,,,,110,110,
rch_pp_:0_i:110_j:130,log,factor,1.0081,0.9467295,1.07415,rch_pp_:0,1.0,0.0,1,,0,,,,,110,130,
rch_pp_:0_i:110_j:150,log,factor,1.010775,0.942619,1.0897025,rch_pp_:0,1.0,0.0,1,,0,,,,,110,150,
rch_pp_:0_i:110_j:170,log,factor,0.9934085,0.929812,1.065235,rch_pp_:0,1.0,0.0,1,,0,,,,,110,170,
rch_pp_:0_i:110_j:210,log,factor,0.998618,0.934103,1.07563,rch_pp_:0,1.0,0.0,1,,0,,,,,110,210,
rch_pp_:0_i:110_j:250,log,factor,1.000675,0.935097,1.0783275,rch_pp_:0,1.0,0.0,1,,0,,,,,110,250,
rch_pp_:0_i:110_j:270,log,factor,0.995591,0.924627,1.06129,rch_pp_:0,1.0,0.0,1,,0,,,,,110,270,
rch_pp_:0_i:110_j:290,log,factor,1.0079,0.9435875,1.0746625,rch_pp_:0,1.0,0.0,1,,0,,,,,110,290,
rch_pp_:0_i:110_j:310,log,factor,0.9939135,0.930757,1.06368,rch_pp_:0,1.0,0.0,1,,0,,,,,110,310,
rch_pp_:0_i:110_j:330,log,factor,0.9933385,0.93691225,1.0693575,rch_pp_:0,1.0,0.0,1,,0,,,,,110,330,
rch_pp_:0_i:110_j:350,log,factor,0.9967935,0.9416195,1.06454,rch_pp_:0,1.0,0.0,1,,0,,,,,110,350,
rch_pp_:0_i:110_j:370,log,factor,0.990097,0.92529975,1.057425,rch_pp_:0,1.0,0.0,1,,0,,,,,110,370,
rch_pp_:0_i:110_j:390,log,factor,1.00243,0.92680675,1.0632575,rch_pp_:0,1.0,0.0,1,,0,,,,,110,390,
rch_pp_:0_i:130_j:50,log,factor,0.9929135,0.925462,1.0654,rch_pp_:0,1.0,0.0,1,,0,,,,,130,50,
rch_pp_:0_i:130_j:70,log,factor,1.000945,0.9277975,1.0708925,rch_pp_:0,1.0,0.0,1,,0,,,,,130,70,
rch_pp_:0_i:130_j:90,log,factor,1.009,0.9376265,1.0796075,rch_pp_:0,1.0,0.0,1,,0,,,,,130,90,
rch_pp_:0_i:130_j:110,log,factor,1.00477,0.9438355,1.0727925,rch_pp_:0,1.0,0.0,1,,0,,,,,130,110,
rch_pp_:0_i:130_j:130,log,factor,0.9963085,0.93658925,1.0878925,rch_pp_:0,1.0,0.0,1,,0,,,,,130,130,
rch_pp_:0_i:130_j:150,log,factor,0.999316,0.93302725,1.0667425,rch_pp_:0,1.0,0.0,1,,0,,,,,130,150,
rch_pp_:0_i:130_j:170,log,factor,0.9955885,0.94253175,1.0729625,rch_pp_:0,1.0,0.0,1,,0,,,,,130,170,
rch_pp_:0_i:130_j:190,log,factor,0.999996,0.926333,1.068435,rch_pp_:0,1.0,0.0,1,,0,,,,,130,190,
rch_pp_:0_i:130_j:210,log,factor,0.9981065,0.935778,1.0725575,rch_pp_:0,1.0,0.0,1,,0,,,,,130,210,
rch_pp_:0_i:130_j:230,log,factor,1.00337,0.947216,1.0787525,rch_pp_:0,1.0,0.0,1,,0,,,,,130,230,
rch_pp_:0_i:130_j:250,log,factor,1.004755,0.92414075,1.0803975,rch_pp_:0,1.0,0.0,1,,0,,,,,130,250,
rch_pp_:0_i:130_j:270,log,factor,1.00112,0.932806,1.06307,rch_pp_:0,1.0,0.0,1,,0,,,,,130,270,
rch_pp_:0_i:130_j:290,log,factor,1.00606,0.931746,1.0860925,rch_pp_:0,1.0,0.0,1,,0,,,,,130,290,
rch_pp_:0_i:130_j:310,log,factor,1.00536,0.94776575,1.0759925,rch_pp_:0,1.0,0.0,1,,0,,,,,130,310,
rch_pp_:0_i:130_j:330,log,factor,0.98616,0.92538775,1.0590625,rch_pp_:0,1.0,0.0,1,,0,,,,,130,330,
rch_pp_:0_i:130_j:350,log,factor,0.9914325,0.93756075,1.0692425,rch_pp_:0,1.0,0.0,1,,0,,,,,130,350,
rch_pp_:0_i:130_j:370,log,factor,1.01268,0.941289,1.0757375,rch_pp_:0,1.0,0.0,1,,0,,,,,130,370,
rch_pp_:0_i:130_j:390,log,factor,1.00614,0.930804,1.06644,rch_pp_:0,1.0,0.0,1,,0,,,,,130,390,
rch_pp_:0_i:130_j:470,log,factor,0.9994625,0.9302365,1.072805,rch_pp_:0,1.0,0.0,1,,0,,,,,130,470,
rch_pp_:0_i:150_j:50,log,factor,0.9974825,0.941066,1.0537225,rch_pp_:0,1.0,0.0,1,,0,,,,,150,50,
rch_pp_:0_i:150_j:70,log,factor,0.997407,0.94320425,1.0604,rch_pp_:0,1.0,0.0,1,,0,,,,,150,70,
rch_pp_:0_i:150_j:90,log,factor,1.000745,0.92624975,1.0615,rch_pp_:0,1.0,0.0,1,,0,,,,,150,90,
rch_pp_:0_i:150_j:110,log,factor,1.01522,0.94699625,1.0934175,rch_pp_:0,1.0,0.0,1,,0,,,,,150,110,
rch_pp_:0_i:150_j:130,log,factor,0.996952,0.92346825,1.07075,rch_pp_:0,1.0,0.0,1,,0,,,,,150,130,
rch_pp_:0_i:150_j:150,log,factor,1.00798,0.93907475,1.073445,rch_pp_:0,1.0,0.0,1,,0,,,,,150,150,
rch_pp_:0_i:150_j:170,log,factor,1.00619,0.9265165,1.076135,rch_pp_:0,1.0,0.0,1,,0,,,,,150,170,
rch_pp_:0_i:150_j:190,log,factor,0.999188,0.9348065,1.06039,rch_pp_:0,1.0,0.0,1,,0,,,,,150,190,
rch_pp_:0_i:150_j:210,log,factor,0.9998765,0.9382305,1.06806,rch_pp_:0,1.0,0.0,1,,0,,,,,150,210,
rch_pp_:0_i:150_j:230,log,factor,1.008095,0.93924025,1.0721475,rch_pp_:0,1.0,0.0,1,,0,,,,,150,230,
rch_pp_:0_i:150_j:250,log,factor,0.9917835,0.9311985,1.06643,rch_pp_:0,1.0,0.0,1,,0,,,,,150,250,
rch_pp_:0_i:150_j:270,log,factor,0.993517,0.93020375,1.06111,rch_pp_:0,1.0,0.0,1,,0,,,,,150,270,
rch_pp_:0_i:150_j:290,log,factor,0.993526,0.9211095,1.07127,rch_pp_:0,1.0,0.0,1,,0,,,,,150,290,
rch_pp_:0_i:150_j:310,log,factor,1.010905,0.94555125,1.0704725,rch_pp_:0,1.0,0.0,1,,0,,,,,150,310,
rch_pp_:0_i:150_j:330,log,factor,0.9932785,0.9197005,1.0585825,rch_pp_:0,1.0,0.0,1,,0,,,,,150,330,
rch_pp_:0_i:150_j:350,log,factor,0.994947,0.93272825,1.055865,rch_pp_:0,1.0,0.0,1,,0,,,,,150,350,
rch_pp_:0_i:150_j:370,log,factor,0.9935735,0.923597,1.06038,rch_pp_:0,1.0,0.0,1,,0,,,,,150,370,
rch_pp_:0_i:150_j:390,log,factor,1.001185,0.937882,1.07373,rch_pp_:0,1.0,0.0,1,,0,,,,,150,390,
rch_pp_:0_i:150_j:410,log,factor,1.00592,0.951067,1.06741,rch_pp_:0,1.0,0.0,1,,0,,,,,150,410,
rch_pp_:0_i:150_j:450,log,factor,0.980079,0.9300045,1.0664725,rch_pp_:0,1.0,0.0,1,,0,,,,,150,450,
rch_pp_:0_i:150_j:470,log,factor,1.00777,0.9343435,1.0734225,rch_pp_:0,1.0,0.0,1,,0,,,,,150,470,
rch_pp_:0_i:150_j:490,log,factor,0.995714,0.9308655,1.0654775,rch_pp_:0,1.0,0.0,1,,0,,,,,150,490,
rch_pp_:0_i:170_j:130,log,factor,0.9980475,0.9375165,1.06699,rch_pp_:0,1.0,0.0,1,,0,,,,,170,130,
rch_pp_:0_i:170_j:150,log,factor,1.004885,0.9436065,1.05308,rch_pp_:0,1.0,0.0,1,,0,,,,,170,150,
rch_pp_:0_i:170_j:170,log,factor,1.000265,0.939999,1.0729,rch_pp_:0,1.0,0.0,1,,0,,,,,170,170,
rch_pp_:0_i:170_j:190,log,factor,0.9901555,0.92911475,1.0570875,rch_pp_:0,1.0,0.0,1,,0,,,,,170,190,
rch_pp_:0_i:170_j:210,log,factor,0.9916215,0.93880525,1.06839,rch_pp_:0,1.0,0.0,1,,0,,,,,170,210,
rch_pp_:0_i:170_j:230,log,factor,0.9989835,0.9397635,1.05533,rch_pp_:0,1.0,0.0,1,,0,,,,,170,230,
rch_pp_:0_i:170_j:250,log,factor,1.0071,0.94829075,1.068505,rch_pp_:0,1.0,0.0,1,,0,,,,,170,250,
rch_pp_:0_i:170_j:270,log,factor,0.998415,0.9424005,1.0775925,rch_pp_:0,1.0,0.0,1,,0,,,,,170,270,
rch_pp_:0_i:170_j:290,log,factor,1.000895,0.92310225,1.0642125,rch_pp_:0,1.0,0.0,1,,0,,,,,170,290,
rch_pp_:0_i:170_j:310,log,factor,0.993493,0.92424125,1.069305,rch_pp_:0,1.0,0.0,1,,0,,,,,170,310,
rch_pp_:0_i:170_j:330,log,factor,1.00796,0.9336845,1.0707425,rch_pp_:0,1.0,0.0,1,,0,,,,,170,330,
rch_pp_:0_i:170_j:350,log,factor,0.999865,0.94242025,1.067675,rch_pp_:0,1.0,0.0,1,,0,,,,,170,350,
rch_pp_:0_i:170_j:370,log,factor,1.003695,0.9355945,1.0774975,rch_pp_:0,1.0,0.0,1,,0,,,,,170,370,
rch_pp_:0_i:170_j:390,log,factor,0.999218,0.93787075,1.05469,rch_pp_:0,1.0,0.0,1,,0,,,,,170,390,
rch_pp_:0_i:170_j:410,log,factor,1.00708,0.9402375,1.07435,rch_pp_:0,1.0,0.0,1,,0,,,,,170,410,
rch_pp_:0_i:170_j:430,log,factor,0.9990105,0.9234465,1.0785125,rch_pp_:0,1.0,0.0,1,,0,,,,,170,430,
rch_pp_:0_i:170_j:450,log,factor,1.006195,0.939718,1.06634,rch_pp_:0,1.0,0.0,1,,0,,,,,170,450,
rch_pp_:0_i:170_j:470,log,factor,1.00741,0.94541975,1.0786325,rch_pp_:0,1.0,0.0,1,,0,,,,,170,470,
rch_pp_:0_i:170_j:490,log,factor,0.9847385,0.9352955,1.0598725,rch_pp_:0,1.0,0.0,1,,0,,,,,170,490,
rch_pp_:0_i:170_j:510,log,factor,0.9998995,0.9373285,1.0920025,rch_pp_:0,1.0,0.0,1,,0,,,,,170,510,
rch_pp_:0_i:190_j:130,log,factor,1.01078,0.93216275,1.079355,rch_pp_:0,1.0,0.0,1,,0,,,,,190,130,
rch_pp_:0_i:190_j:150,log,factor,1.007815,0.9429315,1.0839225,rch_pp_:0,1.0,0.0,1,,0,,,,,190,150,
rch_pp_:0_i:190_j:170,log,factor,1.01258,0.9471905,1.0803625,rch_pp_:0,1.0,0.0,1,,0,,,,,190,170,
rch_pp_:0_i:190_j:190,log,factor,1.00187,0.9415335,1.0746525,rch_pp_:0,1.0,0.0,1,,0,,,,,190,190,
rch_pp_:0_i:190_j:210,log,factor,1.01633,0.94802475,1.0690725,rch_pp_:0,1.0,0.0,1,,0,,,,,190,210,
rch_pp_:0_i:190_j:230,log,factor,1.007365,0.93054175,1.0752175,rch_pp_:0,1.0,0.0,1,,0,,,,,190,230,
rch_pp_:0_i:190_j:250,log,factor,0.994874,0.93055025,1.0707075,rch_pp_:0,1.0,0.0,1,,0,,,,,190,250,
rch_pp_:0_i:190_j:270,log,factor,1.007225,0.925252,1.0733275,rch_pp_:0,1.0,0.0,1,,0,,,,,190,270,
rch_pp_:0_i:190_j:290,log,factor,0.9966845,0.9354725,1.0649175,rch_pp_:0,1.0,0.0,1,,0,,,,,190,290,
rch_pp_:0_i:190_j:310,log,factor,0.996818,0.94132975,1.07276,rch_pp_:0,1.0,0.0,1,,0,,,,,190,310,
rch_pp_:0_i:190_j:330,log,factor,0.994185,0.93221675,1.06115,rch_pp_:0,1.0,0.0,1,,0,,,,,190,330,
rch_pp_:0_i:190_j:350,log,factor,1.010995,0.9494385,1.08438,rch_pp_:0,1.0,0.0,1,,0,,,,,190,350,
rch_pp_:0_i:190_j:370,log,factor,1.0092,0.9412735,1.09652,rch_pp_:0,1.0,0.0,1,,0,,,,,190,370,
rch_pp_:0_i:190_j:390,log,factor,0.9921695,0.93239675,1.053535,rch_pp_:0,1.0,0.0,1,,0,,,,,190,390,
rch_pp_:0_i:190_j:410,log,factor,1.005095,0.93400925,1.0944075,rch_pp_:0,1.0,0.0,1,,0,,,,,190,410,
rch_pp_:0_i:190_j:430,log,factor,1.00971,0.94532525,1.0840875,rch_pp_:0,1.0,0.0,1,,0,,,,,190,430,
rch_pp_:0_i:190_j:450,log,factor,0.9948165,0.936621,1.067475,rch_pp_:0,1.0,0.0,1,,0,,,,,190,450,
rch_pp_:0_i:190_j:470,log,factor,1.016585,0.94102,1.0850675,rch_pp_:0,1.0,0.0,1,,0,,,,,190,470,
rch_pp_:0_i:190_j:490,log,factor,0.999947,0.94515825,1.0730825,rch_pp_:0,1.0,0.0,1,,0,,,,,190,490,
rch_pp_:0_i:190_j:510,log,factor,1.000455,0.9441805,1.0689675,rch_pp_:0,1.0,0.0,1,,0,,,,,190,510,
rch_pp_:0_i:190_j:530,log,factor,0.998045,0.94319575,1.0726225,rch_pp_:0,1.0,0.0,1,,0,,,,,190,530,
rch_pp_:0_i:190_j:550,log,factor,0.998672,0.9326595,1.067325,rch_pp_:0,1.0,0.0,1,,0,,,,,190,550,
rch_pp_:0_i:190_j:570,log,factor,0.997805,0.94541,1.0604175,rch_pp_:0,1.0,0.0,1,,0,,,,,190,570,
rch_pp_:0_i:210_j:150,log,factor,0.999037,0.93960175,1.0676625,rch_pp_:0,1.0,0.0,1,,0,,,,,210,150,
rch_pp_:0_i:210_j:170,log,factor,0.991355,0.93460675,1.0652525,rch_pp_:0,1.0,0.0,1,,0,,,,,210,170,
rch_pp_:0_i:210_j:190,log,factor,0.9990125,0.9294625,1.064305,rch_pp_:0,1.0,0.0,1,,0,,,,,210,190,
rch_pp_:0_i:210_j:210,log,factor,1.003215,0.93039875,1.06829,rch_pp_:0,1.0,0.0,1,,0,,,,,210,210,
rch_pp_:0_i:210_j:230,log,factor,1.0001,0.9438515,1.0662375,rch_pp_:0,1.0,0.0,1,,0,,,,,210,230,
rch_pp_:0_i:210_j:250,log,factor,0.995035,0.93366425,1.06126,rch_pp_:0,1.0,0.0,1,,0,,,,,210,250,
rch_pp_:0_i:210_j:270,log,factor,1.002615,0.929204,1.0697275,rch_pp_:0,1.0,0.0,1,,0,,,,,210,270,
rch_pp_:0_i:210_j:290,log,factor,0.9957205,0.92777075,1.0612,rch_pp_:0,1.0,0.0,1,,0,,,,,210,290,
rch_pp_:0_i:210_j:310,log,factor,0.986682,0.92439975,1.06342,rch_pp_:0,1.0,0.0,1,,0,,,,,210,310,
rch_pp_:0_i:210_j:330,log,factor,0.9974645,0.93958525,1.060265,rch_pp_:0,1.0,0.0,1,,0,,,,,210,330,
rch_pp_:0_i:210_j:350,log,factor,1.000705,0.94237925,1.073925,rch_pp_:0,1.0,0.0,1,,0,,,,,210,350,
rch_pp_:0_i:210_j:370,log,factor,0.992048,0.9337755,1.059005,rch_pp_:0,1.0,0.0,1,,0,,,,,210,370,
rch_pp_:0_i:210_j:390,log,factor,0.9998195,0.942823,1.072405,rch_pp_:0,1.0,0.0,1,,0,,,,,210,390,
rch_pp_:0_i:210_j:410,log,factor,0.993271,0.927495,1.057615,rch_pp_:0,1.0,0.0,1,,0,,,,,210,410,
rch_pp_:0_i:210_j:430,log,factor,0.998214,0.93002175,1.070055,rch_pp_:0,1.0,0.0,1,,0,,,,,210,430,
rch_pp_:0_i:210_j:450,log,factor,1.00078,0.932063,1.0694625,rch_pp_:0,1.0,0.0,1,,0,,,,,210,450,
rch_pp_:0_i:210_j:470,log,factor,1.003555,0.9389735,1.0716025,rch_pp_:0,1.0,0.0,1,,0,,,,,210,470,
rch_pp_:0_i:210_j:490,log,factor,0.990289,0.91662825,1.0597075,rch_pp_:0,1.0,0.0,1,,0,,,,,210,490,
rch_pp_:0_i:210_j:510,log,factor,0.9992125,0.93348925,1.0795,rch_pp_:0,1.0,0.0,1,,0,,,,,210,510,
rch_pp_:0_i:210_j:530,log,factor,1.01248,0.938466,1.0946425,rch_pp_:0,1.0,0.0,1,,0,,,,,210,530,
rch_pp_:0_i:210_j:550,log,factor,1.00928,0.939619,1.0759375,rch_pp_:0,1.0,0.0,1,,0,,,,,210,550,
rch_pp_:0_i:210_j:570,log,factor,1.00371,0.929548,1.0682725,rch_pp_:0,1.0,0.0,1,,0,,,,,210,570,
rch_pp_:0_i:210_j:590,log,factor,1.002485,0.93470275,1.06436,rch_pp_:0,1.0,0.0,1,,0,,,,,210,590,
